Timestamp,PM2.5,PM10,tvoc,eCO2_sgp,rawMQ135,MiCs-2714 Approx ppm value,Temperature (AHT-10),Humidity % (AHT10),Activity
2025-09-26 19:40:43,15.90,18.75,99,727,2666,1.15,25.95,78.33,Sleeping
2025-09-26 19:40:48,15.27,21.89,112,732,2732,1.03,25.81,76.76,Sleeping
2025-09-26 19:40:53,14.01,20.20,92,690,2714,0.86,25.88,76.99,Sleeping
2025-09-26 19:40:58,15.74,21.99,90,728,2745,0.86,26.02,78.95,Sleeping
2025-09-26 19:41:03,15.20,19.57,94,715,2736,0.76,26.14,77.21,Sleeping
2025-09-26 19:41:08,13.77,21.44,92,735,2743,1.13,26.00,77.34,Sleeping
2025-09-26 19:41:13,15.60,18.24,101,737,2666,0.88,26.07,76.80,Sleeping
2025-09-26 19:41:18,14.03,22.06,93,716,2702,1.04,26.23,76.91,Sleeping
2025-09-26 19:41:23,14.62,20.01,111,734,2657,0.94,25.88,78.82,Sleeping
2025-09-26 19:41:28,13.95,22.33,98,707,2714,0.94,26.24,78.33,Sleeping
2025-09-26 19:41:33,15.14,19.77,95,704,2723,0.79,26.00,78.16,Sleeping
2025-09-26 19:41:38,14.06,18.98,106,703,2734,1.07,26.06,77.46,Sleeping
2025-09-26 19:41:43,14.88,19.75,89,730,2735,0.90,25.93,77.15,Sleeping
2025-09-26 19:41:48,14.79,20.74,101,688,2666,1.21,25.91,76.84,Sleeping
2025-09-26 19:41:53,15.35,18.01,94,701,2739,1.11,26.00,76.98,Sleeping
2025-09-26 19:41:58,15.23,18.16,94,710,2741,0.89,26.02,76.95,Sleeping
2025-09-26 19:42:03,15.89,17.98,95,691,2732,0.97,26.12,77.62,Sleeping
2025-09-26 19:42:08,14.10,21.25,96,723,2732,0.78,25.88,78.25,Sleeping
2025-09-26 19:42:13,14.29,18.62,88,704,2691,0.81,26.11,78.48,Sleeping
2025-09-26 19:42:18,15.71,21.65,90,709,2738,1.21,26.17,77.87,Sleeping
2025-09-26 19:42:23,15.19,19.95,92,703,2678,1.11,26.17,77.78,Sleeping
2025-09-26 19:42:28,15.45,20.07,95,736,2743,1.21,26.16,78.74,Sleeping
2025-09-26 19:42:33,14.72,21.73,112,729,2719,0.78,26.17,77.42,Sleeping
2025-09-26 19:42:38,16.22,18.80,108,698,2674,0.80,25.85,78.84,Sleeping
2025-09-26 19:42:43,14.81,20.30,102,703,2659,1.09,26.23,78.99,Sleeping
2025-09-26 19:42:48,15.25,17.79,110,728,2708,1.14,25.80,77.80,Sleeping
2025-09-26 19:42:53,14.86,22.21,94,732,2700,1.10,25.87,78.33,Sleeping
2025-09-26 19:42:58,14.64,18.01,101,721,2652,1.16,25.82,77.61,Sleeping
2025-09-26 19:43:03,16.15,19.65,106,724,2731,0.82,26.18,78.13,Sleeping
2025-09-26 19:43:08,13.87,21.90,111,737,2744,0.95,25.93,78.18,Sleeping
2025-09-26 19:43:13,14.75,21.83,104,739,2735,0.80,25.75,78.49,Sleeping
2025-09-26 19:43:18,14.97,19.52,99,722,2724,0.93,26.09,77.46,Sleeping
2025-09-26 19:43:23,16.19,19.37,91,699,2708,1.15,25.90,77.43,Sleeping
2025-09-26 19:43:28,14.76,19.06,101,708,2719,1.04,25.82,79.09,Sleeping
2025-09-26 19:43:33,14.19,21.05,107,736,2726,0.96,26.06,79.10,Sleeping
2025-09-26 19:43:38,15.50,22.63,104,723,2694,1.22,26.23,78.74,Sleeping
2025-09-26 19:43:43,14.14,18.94,112,738,2659,0.79,25.98,76.70,Sleeping
2025-09-26 19:43:48,14.36,22.16,109,690,2718,1.22,25.94,76.81,Sleeping
2025-09-26 19:43:53,14.70,20.56,103,703,2677,0.78,25.98,77.96,Sleeping
2025-09-26 19:43:58,15.31,21.40,95,700,2672,1.13,25.86,77.09,Sleeping
2025-09-26 19:44:03,15.45,22.60,93,735,2650,0.92,26.16,76.91,Sleeping
2025-09-26 19:44:08,14.48,18.60,111,731,2662,0.86,25.82,78.91,Sleeping
2025-09-26 19:44:13,15.51,20.48,100,732,2654,0.84,25.83,78.79,Sleeping
2025-09-26 19:44:18,14.76,17.71,98,704,2701,1.06,25.88,78.81,Sleeping
2025-09-26 19:44:23,16.12,20.94,107,735,2684,1.20,25.79,78.64,Sleeping
2025-09-26 19:44:28,14.30,20.46,107,730,2676,1.16,26.15,77.44,Sleeping
2025-09-26 19:44:33,14.32,21.93,102,707,2723,0.94,25.99,77.91,Sleeping
2025-09-26 19:44:38,13.97,22.22,110,696,2743,1.20,26.15,77.93,Sleeping
2025-09-26 19:44:43,14.23,21.60,88,698,2656,0.89,26.14,77.55,Sleeping
2025-09-26 19:44:48,15.10,20.09,102,726,2727,1.15,25.86,78.42,Sleeping
2025-09-26 19:44:53,14.25,22.06,90,732,2706,1.17,26.15,77.86,Sleeping
2025-09-26 19:44:58,14.07,21.51,97,708,2703,0.78,26.18,76.78,Sleeping
2025-09-26 19:45:03,14.01,19.42,98,692,2680,0.91,25.82,78.03,Sleeping
2025-09-26 19:45:08,14.93,19.98,88,705,2708,0.77,26.18,76.81,Sleeping
2025-09-26 19:45:13,15.40,21.20,92,714,2661,0.98,25.92,77.52,Sleeping
2025-09-26 19:45:18,16.05,17.81,102,712,2721,1.22,26.04,78.84,Sleeping
2025-09-26 19:45:23,16.02,22.08,96,718,2699,1.02,26.14,78.65,Sleeping
2025-09-26 19:45:28,14.63,18.50,98,735,2710,1.11,26.12,76.90,Sleeping
2025-09-26 19:45:33,16.10,18.95,89,715,2719,1.16,26.08,77.92,Sleeping
2025-09-26 19:45:38,16.01,19.39,101,712,2719,0.89,26.17,77.29,Sleeping
2025-09-26 19:45:43,14.18,18.01,100,696,2672,1.11,26.08,78.44,Sleeping
2025-09-26 19:45:48,15.30,19.02,107,714,2740,1.10,26.08,77.91,Sleeping
2025-09-26 19:45:53,14.58,17.91,105,735,2681,0.85,26.10,77.50,Sleeping
2025-09-26 19:45:58,14.47,18.76,90,702,2739,0.86,25.90,78.25,Sleeping
2025-09-26 19:46:03,15.20,19.15,109,741,2645,0.95,25.88,78.35,Sleeping
2025-09-26 19:46:08,14.46,20.83,101,729,2743,1.08,25.84,77.96,Sleeping
2025-09-26 19:46:13,15.35,18.65,102,736,2651,1.08,26.23,77.54,Sleeping
2025-09-26 19:46:18,15.17,18.05,103,717,2705,0.99,26.09,78.08,Sleeping
2025-09-26 19:46:23,15.03,22.09,110,711,2723,0.76,26.23,78.87,Sleeping
2025-09-26 19:46:28,14.51,21.91,91,715,2738,0.98,26.01,78.87,Sleeping
2025-09-26 19:46:33,14.71,22.61,91,698,2674,0.83,25.83,76.98,Sleeping
2025-09-26 19:46:38,14.95,18.46,89,723,2649,0.84,26.12,76.92,Sleeping
2025-09-26 19:46:43,15.77,18.51,99,740,2698,1.10,25.87,78.86,Sleeping
2025-09-26 19:46:48,13.90,20.00,106,715,2685,1.20,25.80,77.49,Sleeping
2025-09-26 19:46:53,15.28,21.80,111,721,2706,1.23,25.96,77.35,Sleeping
2025-09-26 19:46:58,15.72,17.85,100,695,2728,1.12,26.00,77.19,Sleeping
2025-09-26 19:47:03,14.16,19.60,104,700,2673,0.88,26.13,78.84,Sleeping
2025-09-26 19:47:08,15.43,20.58,108,723,2653,1.21,25.88,77.60,Sleeping
2025-09-26 19:47:13,14.29,21.65,103,724,2713,1.05,25.89,77.88,Sleeping
2025-09-26 19:47:18,14.95,21.98,97,699,2740,1.14,26.25,78.08,Sleeping
2025-09-26 19:47:23,15.94,19.05,95,718,2669,1.23,25.76,77.45,Sleeping
2025-09-26 19:47:28,13.78,19.27,93,704,2682,0.91,25.94,79.16,Sleeping
2025-09-26 19:47:33,15.05,22.09,91,726,2666,0.98,26.11,78.85,Sleeping
2025-09-26 19:47:38,14.77,21.02,90,700,2676,0.91,25.89,78.37,Sleeping
2025-09-26 19:47:43,15.20,20.41,111,721,2711,1.24,25.79,78.06,Sleeping
2025-09-26 19:47:48,15.40,21.15,111,728,2667,1.16,25.89,78.88,Sleeping
2025-09-26 19:47:53,15.14,18.02,110,740,2702,0.93,25.78,77.32,Sleeping
2025-09-26 19:47:58,14.72,20.61,98,731,2688,0.82,25.83,77.49,Sleeping
2025-09-26 19:48:03,15.13,20.45,98,735,2711,0.93,26.04,77.94,Sleeping
2025-09-26 19:48:08,15.23,20.65,100,721,2644,0.86,25.76,77.71,Sleeping
2025-09-26 19:48:13,14.13,18.43,98,705,2704,1.19,25.81,78.38,Sleeping
2025-09-26 19:48:18,15.74,18.92,112,704,2688,1.16,25.79,77.25,Sleeping
2025-09-26 19:48:23,13.90,19.11,110,726,2699,0.95,25.95,78.21,Sleeping
2025-09-26 19:48:28,14.99,19.23,105,712,2652,1.16,26.12,77.47,Sleeping
2025-09-26 19:48:33,15.90,19.83,103,727,2649,0.89,26.06,77.22,Sleeping
2025-09-26 19:48:38,15.18,18.36,90,715,2736,1.15,26.22,77.98,Sleeping
2025-09-26 19:48:43,14.55,21.51,105,715,2651,1.24,25.80,78.68,Sleeping
2025-09-26 19:48:48,13.99,21.08,109,726,2644,1.20,26.06,77.36,Sleeping
2025-09-26 19:48:53,14.82,22.32,95,735,2642,0.76,26.01,76.87,Sleeping
2025-09-26 19:48:58,14.13,22.29,90,713,2739,0.86,25.95,76.95,Sleeping
2025-09-26 19:49:03,14.55,18.83,106,718,2714,0.76,25.99,77.13,Sleeping
2025-09-26 19:49:08,16.16,21.12,103,731,2650,0.75,25.97,78.50,Sleeping
2025-09-26 19:49:13,15.76,21.17,96,735,2706,0.79,25.87,78.08,Sleeping
2025-09-26 19:49:18,14.14,17.59,97,709,2726,1.16,26.21,78.16,Sleeping
2025-09-26 19:49:23,13.92,20.92,96,724,2723,0.96,25.76,77.64,Sleeping
2025-09-26 19:49:28,13.95,18.79,109,723,2665,1.19,26.22,79.25,Sleeping
2025-09-26 19:49:33,16.22,18.93,105,701,2704,1.18,26.21,77.07,Sleeping
2025-09-26 19:49:38,14.87,19.62,90,739,2726,0.94,26.12,77.06,Sleeping
2025-09-26 19:49:43,14.85,19.09,104,705,2658,0.76,26.14,78.23,Sleeping
2025-09-26 19:49:48,15.00,19.67,90,729,2713,0.99,26.16,77.02,Sleeping
2025-09-26 19:49:53,15.22,20.10,106,704,2728,0.81,26.09,76.99,Sleeping
2025-09-26 19:49:58,14.50,20.92,111,698,2711,1.12,26.24,77.26,Sleeping
2025-09-26 19:50:03,14.96,21.60,111,709,2692,1.15,25.76,76.99,Sleeping
2025-09-26 19:50:08,14.19,20.89,101,722,2680,0.88,26.02,79.08,Sleeping
2025-09-26 19:50:13,16.08,20.68,108,739,2723,0.88,25.76,77.99,Sleeping
2025-09-26 19:50:18,13.77,19.75,98,701,2696,0.94,25.83,78.74,Sleeping
2025-09-26 19:50:23,14.99,18.52,104,739,2684,0.84,26.23,78.84,Sleeping
2025-09-26 19:50:28,15.01,22.23,109,735,2722,1.12,25.98,77.69,Sleeping
2025-09-26 19:50:33,14.26,20.79,89,716,2712,1.24,26.14,78.01,Sleeping
2025-09-26 19:50:38,14.57,21.67,97,697,2723,1.20,25.83,77.18,Sleeping
2025-09-26 19:50:43,16.20,20.96,95,733,2651,1.25,25.87,78.96,Sleeping
2025-09-26 19:50:48,15.96,21.28,111,715,2648,1.23,25.89,77.36,Sleeping
2025-09-26 19:50:53,15.88,17.68,107,742,2648,1.23,25.87,78.81,Sleeping
2025-09-26 19:50:58,15.69,20.27,96,742,2720,1.12,26.22,79.26,Sleeping
2025-09-26 19:51:03,16.19,21.02,100,703,2736,1.11,26.09,78.17,Sleeping
2025-09-26 19:51:08,15.89,18.90,100,723,2659,1.22,26.19,77.27,Sleeping
2025-09-26 19:51:13,14.88,19.43,97,732,2705,0.92,25.90,79.19,Sleeping
2025-09-26 19:51:18,13.85,22.22,111,708,2709,0.77,26.17,78.54,Sleeping
2025-09-26 19:51:23,15.61,19.48,101,743,2688,1.00,25.87,77.67,Sleeping
2025-09-26 19:51:28,14.89,20.66,101,712,2652,0.84,25.83,78.20,Sleeping
2025-09-26 19:51:33,15.71,21.69,98,708,2724,1.00,26.09,77.32,Sleeping
2025-09-26 19:51:38,14.75,18.91,109,729,2667,0.86,26.25,77.16,Sleeping
2025-09-26 19:51:43,15.84,19.15,103,718,2682,1.14,26.08,77.37,Sleeping
2025-09-26 19:51:48,14.48,19.27,98,731,2677,1.25,26.16,78.81,Sleeping
2025-09-26 19:51:53,14.07,19.92,110,746,2663,0.97,25.95,79.24,Sleeping
2025-09-26 19:51:58,13.83,21.00,104,706,2668,0.94,26.10,77.29,Sleeping
2025-09-26 19:52:03,14.99,19.20,105,722,2703,0.82,26.23,78.09,Sleeping
2025-09-26 19:52:08,15.83,21.70,90,703,2652,0.99,25.80,79.33,Sleeping
2025-09-26 19:52:13,15.95,22.15,108,718,2689,0.98,26.04,76.91,Sleeping
2025-09-26 19:52:18,14.55,18.29,111,733,2688,0.81,26.14,78.39,Sleeping
2025-09-26 19:52:23,14.13,20.99,96,704,2699,0.98,25.99,78.84,Sleeping
2025-09-26 19:52:28,14.03,19.48,89,732,2709,1.10,25.98,77.50,Sleeping
2025-09-26 19:52:33,15.70,18.74,97,731,2648,0.98,25.96,78.04,Sleeping
2025-09-26 19:52:38,15.92,22.43,97,708,2654,1.08,25.77,78.29,Sleeping
2025-09-26 19:52:43,16.24,20.65,101,712,2701,0.85,25.89,79.41,Sleeping
2025-09-26 19:52:48,14.15,21.48,112,719,2715,1.09,26.10,78.40,Sleeping
2025-09-26 19:52:53,14.99,18.25,95,716,2670,1.09,26.04,77.38,Sleeping
2025-09-26 19:52:58,15.98,18.67,109,743,2729,0.81,26.12,78.19,Sleeping
2025-09-26 19:53:03,14.21,20.73,106,725,2634,0.94,26.01,78.55,Sleeping
2025-09-26 19:53:08,14.37,18.33,90,705,2729,1.13,26.12,78.62,Sleeping
2025-09-26 19:53:13,15.89,17.96,93,739,2648,1.14,26.15,77.46,Sleeping
2025-09-26 19:53:18,14.30,20.88,100,716,2650,0.80,26.04,76.94,Sleeping
2025-09-26 19:53:23,15.09,19.59,94,724,2716,1.06,25.82,77.52,Sleeping
2025-09-26 19:53:28,14.27,21.24,99,746,2730,0.94,25.76,79.11,Sleeping
2025-09-26 19:53:33,14.89,22.29,106,699,2672,0.92,25.83,78.86,Sleeping
2025-09-26 19:53:38,14.31,21.27,94,746,2639,0.77,25.96,77.08,Sleeping
2025-09-26 19:53:43,15.73,20.21,107,706,2692,0.88,25.79,77.98,Sleeping
2025-09-26 19:53:48,16.12,22.13,89,713,2676,1.11,26.02,77.07,Sleeping
2025-09-26 19:53:53,13.76,22.42,90,732,2712,0.85,26.13,79.37,Sleeping
2025-09-26 19:53:58,15.31,18.73,110,728,2652,1.19,25.85,77.34,Sleeping
2025-09-26 19:54:03,15.54,20.20,112,719,2695,1.23,25.86,78.58,Sleeping
2025-09-26 19:54:08,14.81,20.56,91,701,2695,0.85,25.90,79.34,Sleeping
2025-09-26 19:54:13,15.29,20.37,103,704,2712,1.13,25.93,79.15,Sleeping
2025-09-26 19:54:18,15.43,21.90,97,708,2699,0.75,25.83,77.29,Sleeping
2025-09-26 19:54:23,15.84,19.75,98,739,2681,0.75,26.08,78.03,Sleeping
2025-09-26 19:54:28,15.34,21.50,108,747,2705,0.89,26.13,78.08,Sleeping
2025-09-26 19:54:33,14.10,21.23,94,700,2681,1.24,26.22,78.48,Sleeping
2025-09-26 19:54:38,14.34,19.86,112,703,2651,1.10,26.24,76.96,Sleeping
2025-09-26 19:54:43,15.23,18.03,103,738,2657,1.00,26.20,78.24,Sleeping
2025-09-26 19:54:48,14.79,22.40,88,735,2705,1.09,25.98,78.32,Sleeping
2025-09-26 19:54:53,15.86,20.26,91,700,2689,0.79,25.77,78.72,Sleeping
2025-09-26 19:54:58,14.40,17.98,96,714,2671,0.85,25.83,77.21,Sleeping
2025-09-26 19:55:03,14.11,21.08,107,730,2706,1.23,26.07,77.80,Sleeping
2025-09-26 19:55:08,13.89,19.93,107,708,2640,1.12,26.24,77.36,Sleeping
2025-09-26 19:55:13,13.96,19.30,97,732,2650,1.15,25.77,78.27,Sleeping
2025-09-26 19:55:18,15.75,19.98,108,721,2719,0.95,26.18,78.32,Sleeping
2025-09-26 19:55:23,15.54,22.43,104,708,2684,1.09,26.17,79.11,Sleeping
2025-09-26 19:55:28,14.82,21.37,96,702,2663,1.14,26.10,78.27,Sleeping
2025-09-26 19:55:33,15.51,20.69,88,749,2664,1.07,26.14,77.29,Sleeping
2025-09-26 19:55:38,14.95,19.44,105,714,2653,1.06,25.86,78.68,Sleeping
2025-09-26 19:55:43,15.35,20.34,95,723,2704,1.20,26.24,77.07,Sleeping
2025-09-26 19:55:48,16.06,18.60,112,748,2730,1.23,26.20,77.27,Sleeping
2025-09-26 19:55:53,15.86,20.51,97,729,2683,1.03,25.84,77.51,Sleeping
2025-09-26 19:55:58,13.78,20.04,99,749,2665,1.18,26.22,79.44,Sleeping
2025-09-26 19:56:03,14.34,18.30,88,706,2673,1.05,26.08,78.66,Sleeping
2025-09-26 19:56:08,15.72,19.56,90,717,2696,1.19,25.93,79.30,Sleeping
2025-09-26 19:56:13,14.22,21.04,105,710,2657,0.78,26.13,77.57,Sleeping
2025-09-26 19:56:18,13.77,18.74,95,744,2698,0.96,25.84,77.58,Sleeping
2025-09-26 19:56:23,13.78,22.29,89,749,2692,1.02,25.94,77.59,Sleeping
2025-09-26 19:56:28,16.04,17.76,94,747,2657,0.76,26.05,77.61,Sleeping
2025-09-26 19:56:33,16.18,19.69,94,737,2676,1.14,25.99,79.04,Sleeping
2025-09-26 19:56:38,15.84,20.98,105,733,2678,0.86,25.79,78.02,Sleeping
2025-09-26 19:56:43,14.96,20.69,94,749,2646,0.89,26.05,79.30,Sleeping
2025-09-26 19:56:48,15.53,19.02,107,746,2633,0.79,25.79,79.17,Sleeping
2025-09-26 19:56:53,15.25,19.55,109,746,2682,0.77,25.87,78.36,Sleeping
2025-09-26 19:56:58,15.87,22.40,92,723,2685,1.21,25.81,77.90,Sleeping
2025-09-26 19:57:03,14.91,19.69,97,716,2704,0.81,26.11,77.59,Sleeping
2025-09-26 19:57:08,15.87,18.32,99,710,2641,0.80,26.17,77.64,Sleeping
2025-09-26 19:57:13,14.34,19.04,98,747,2707,1.17,26.07,79.41,Sleeping
2025-09-26 19:57:18,16.20,18.90,102,722,2645,1.17,25.87,77.66,Sleeping
2025-09-26 19:57:23,13.86,21.08,104,722,2705,1.15,26.07,77.57,Sleeping
2025-09-26 19:57:28,15.74,20.51,99,711,2657,1.05,26.20,78.91,Sleeping
2025-09-26 19:57:33,14.41,19.99,89,721,2650,0.88,25.85,77.97,Sleeping
2025-09-26 19:57:38,15.75,17.84,92,742,2694,0.86,26.00,78.24,Sleeping
2025-09-26 19:57:43,15.07,17.80,94,749,2635,0.88,26.18,78.96,Sleeping
2025-09-26 19:57:48,13.83,22.23,91,721,2717,1.04,25.78,78.16,Sleeping
2025-09-26 19:57:53,14.18,17.67,112,736,2693,1.24,25.85,78.24,Sleeping
2025-09-26 19:57:58,15.51,21.95,96,734,2689,1.13,26.19,78.82,Sleeping
2025-09-26 19:58:03,16.02,22.20,98,713,2718,0.80,26.13,79.47,Sleeping
2025-09-26 19:58:08,13.81,20.76,96,712,2637,1.20,25.93,79.26,Sleeping
2025-09-26 19:58:13,15.49,18.81,101,723,2652,1.01,26.14,77.58,Sleeping
2025-09-26 19:58:18,15.13,19.79,90,740,2652,1.24,25.76,79.39,Sleeping
2025-09-26 19:58:23,13.86,21.54,89,703,2700,1.24,25.87,78.50,Sleeping
2025-09-26 19:58:28,15.74,18.53,91,708,2708,0.80,25.98,79.13,Sleeping
2025-09-26 19:58:33,15.21,21.78,90,715,2647,1.14,25.99,79.12,Sleeping
2025-09-26 19:58:38,13.95,18.08,96,735,2631,1.00,26.05,77.13,Sleeping
2025-09-26 19:58:43,16.04,22.20,92,705,2627,1.21,25.89,78.02,Sleeping
2025-09-26 19:58:48,14.56,21.11,105,734,2647,0.82,25.83,78.03,Sleeping
2025-09-26 19:58:53,13.81,20.03,103,751,2669,0.88,25.82,79.44,Sleeping
2025-09-26 19:58:58,14.25,19.84,92,714,2679,0.79,25.78,78.21,Sleeping
2025-09-26 19:59:03,14.29,19.48,95,743,2654,1.12,26.18,78.31,Sleeping
2025-09-26 19:59:08,15.94,21.78,106,749,2722,0.77,25.97,77.57,Sleeping
2025-09-26 19:59:13,15.18,18.61,90,743,2699,0.81,25.90,79.19,Sleeping
2025-09-26 19:59:18,15.43,19.49,100,738,2628,1.01,25.84,78.18,Sleeping
2025-09-26 19:59:23,15.45,17.75,96,733,2691,0.94,26.06,78.02,Sleeping
2025-09-26 19:59:28,15.53,19.96,94,710,2633,1.03,26.09,78.31,Sleeping
2025-09-26 19:59:33,14.01,20.06,96,725,2707,0.83,25.97,78.74,Sleeping
2025-09-26 19:59:38,13.96,20.95,101,737,2681,1.01,25.87,78.27,Sleeping
2025-09-26 19:59:43,15.83,21.18,90,741,2665,0.83,26.07,78.75,Sleeping
2025-09-26 19:59:48,14.35,19.55,97,742,2654,0.97,25.87,77.53,Sleeping
2025-09-26 19:59:53,14.42,19.74,89,734,2632,0.91,25.94,78.32,Sleeping
2025-09-26 19:59:58,14.37,18.84,95,746,2635,1.11,26.03,77.95,Sleeping
2025-09-26 20:00:03,16.10,18.03,102,725,2698,1.13,26.04,77.77,Sleeping
2025-09-26 20:00:08,15.69,17.58,101,753,2669,1.06,25.93,79.35,Sleeping
2025-09-26 20:00:13,14.99,18.20,103,712,2655,1.01,25.77,79.58,Sleeping
2025-09-26 20:00:18,15.94,19.59,103,711,2704,1.02,25.98,77.73,Sleeping
2025-09-26 20:00:23,14.66,22.38,104,704,2654,1.08,25.89,77.31,Sleeping
2025-09-26 20:00:28,13.77,21.14,110,707,2643,0.82,25.75,77.58,Sleeping
2025-09-26 20:00:33,16.07,19.80,91,729,2672,0.88,26.06,77.78,Sleeping
2025-09-26 20:00:38,16.05,22.40,93,706,2703,1.21,26.22,78.95,Sleeping
2025-09-26 20:00:43,14.24,18.87,92,744,2664,0.83,25.82,77.66,Sleeping
2025-09-26 20:00:48,14.90,18.23,96,708,2684,0.76,25.90,78.21,Sleeping
2025-09-26 20:00:53,13.75,18.81,95,731,2649,0.77,26.14,78.81,Sleeping
2025-09-26 20:00:58,14.23,21.77,97,715,2642,1.16,25.79,79.09,Sleeping
2025-09-26 20:01:03,14.50,18.51,102,728,2717,0.98,25.77,78.13,Sleeping
2025-09-26 20:01:08,15.61,21.98,112,716,2701,0.92,26.05,79.34,Sleeping
2025-09-26 20:01:13,15.82,20.86,89,748,2713,0.91,25.95,77.31,Sleeping
2025-09-26 20:01:18,16.06,22.20,106,706,2686,0.86,26.19,78.32,Sleeping
2025-09-26 20:01:23,15.04,17.73,112,729,2671,0.84,26.01,78.05,Sleeping
2025-09-26 20:01:28,15.29,20.63,96,715,2706,1.13,25.92,77.71,Sleeping
2025-09-26 20:01:33,15.08,19.37,112,740,2675,1.04,26.18,77.46,Sleeping
2025-09-26 20:01:38,13.98,19.59,93,726,2654,1.23,25.97,77.95,Sleeping
2025-09-26 20:01:43,15.32,22.43,98,731,2714,0.86,26.15,77.31,Sleeping
2025-09-26 20:01:48,16.07,19.71,111,713,2664,1.14,25.87,77.20,Sleeping
2025-09-26 20:01:53,15.59,20.53,108,710,2714,1.07,26.20,77.31,Sleeping
2025-09-26 20:01:58,15.18,21.46,105,754,2682,1.17,26.06,78.66,Sleeping
2025-09-26 20:02:03,16.02,21.02,99,706,2650,1.04,25.80,79.09,Sleeping
2025-09-26 20:02:08,15.73,21.05,91,710,2685,1.15,26.16,79.50,Sleeping
2025-09-26 20:02:13,14.84,18.23,106,753,2704,0.99,25.98,78.78,Sleeping
2025-09-26 20:02:18,14.90,22.19,107,735,2640,1.00,25.80,78.90,Sleeping
2025-09-26 20:02:23,13.83,19.40,88,727,2677,1.25,25.81,77.90,Sleeping
2025-09-26 20:02:28,13.83,17.71,94,740,2641,0.97,25.89,78.37,Sleeping
2025-09-26 20:02:33,15.66,21.18,105,717,2665,1.03,26.09,79.46,Sleeping
2025-09-26 20:02:38,16.22,19.20,111,733,2662,0.80,26.02,77.37,Sleeping
2025-09-26 20:02:43,14.67,19.21,103,749,2645,1.24,25.97,78.84,Sleeping
2025-09-26 20:02:48,14.43,20.47,104,708,2675,0.99,26.02,78.39,Sleeping
2025-09-26 20:02:53,14.39,22.43,100,755,2632,1.20,26.03,78.78,Sleeping
2025-09-26 20:02:58,14.95,18.35,98,718,2633,1.03,26.03,78.30,Sleeping
2025-09-26 20:03:03,15.19,19.25,100,736,2711,0.83,25.77,79.65,Sleeping
2025-09-26 20:03:08,15.29,20.96,110,715,2708,0.91,25.78,77.29,Sleeping
2025-09-26 20:03:13,14.84,19.30,101,712,2705,1.02,25.89,77.27,Sleeping
2025-09-26 20:03:18,14.10,19.58,88,739,2711,0.95,25.83,77.62,Sleeping
2025-09-26 20:03:23,14.67,19.94,102,723,2652,1.13,26.17,78.06,Sleeping
2025-09-26 20:03:28,15.87,18.60,90,751,2673,0.76,25.76,79.46,Sleeping
2025-09-26 20:03:33,15.40,19.10,100,721,2629,1.15,26.10,78.20,Sleeping
2025-09-26 20:03:38,15.03,19.00,110,728,2704,0.80,25.98,78.13,Sleeping
2025-09-26 20:03:43,13.92,21.37,92,709,2666,0.92,26.15,78.45,Sleeping
2025-09-26 20:03:48,16.09,18.82,97,753,2664,0.89,25.76,79.33,Sleeping
2025-09-26 20:03:53,14.24,18.12,106,730,2700,1.23,25.82,79.26,Sleeping
2025-09-26 20:03:58,13.88,21.09,103,746,2651,1.11,25.94,79.61,Sleeping
2025-09-26 20:04:03,15.72,21.86,89,712,2696,0.89,26.22,78.55,Sleeping
2025-09-26 20:04:08,16.03,21.35,100,749,2690,0.80,25.99,78.56,Sleeping
2025-09-26 20:04:13,14.52,18.59,106,750,2697,1.09,25.94,79.07,Sleeping
2025-09-26 20:04:18,15.60,18.95,104,754,2714,1.20,26.09,79.40,Sleeping
2025-09-26 20:04:23,15.15,19.28,108,721,2715,0.91,25.88,77.76,Sleeping
2025-09-26 20:04:28,15.37,18.96,98,714,2653,0.75,26.15,77.89,Sleeping
2025-09-26 20:04:33,14.81,20.70,103,739,2653,1.09,25.90,79.54,Sleeping
2025-09-26 20:04:38,14.47,19.70,112,735,2688,1.00,26.11,77.74,Sleeping
2025-09-26 20:04:43,15.95,18.18,88,729,2675,1.20,26.04,77.63,Sleeping
2025-09-26 20:04:48,14.83,18.29,103,734,2629,0.85,25.90,79.19,Sleeping
2025-09-26 20:04:53,14.74,17.84,98,728,2687,0.83,25.83,79.57,Sleeping
2025-09-26 20:04:58,15.77,18.04,96,735,2667,0.98,25.81,78.12,Sleeping
2025-09-26 20:05:03,13.98,19.53,107,735,2718,0.78,26.25,77.93,Sleeping
2025-09-26 20:05:08,13.85,22.67,91,743,2630,1.02,25.92,78.52,Sleeping
2025-09-26 20:05:13,16.12,20.86,96,725,2710,0.95,25.95,79.46,Sleeping
2025-09-26 20:05:18,14.66,22.25,112,737,2629,0.93,25.98,77.95,Sleeping
2025-09-26 20:05:23,14.90,21.74,95,747,2690,1.05,25.91,77.98,Sleeping
2025-09-26 20:05:28,14.34,18.61,104,721,2633,0.93,26.12,79.12,Sleeping
2025-09-26 20:05:33,16.14,20.69,95,717,2672,1.11,25.81,78.67,Sleeping
2025-09-26 20:05:38,14.68,21.75,90,745,2647,0.94,26.19,77.99,Sleeping
2025-09-26 20:05:43,14.95,19.21,112,730,2633,0.77,26.05,79.70,Sleeping
2025-09-26 20:05:48,15.50,20.74,98,754,2656,0.80,26.00,79.68,Sleeping
